InstAddress		Total_Execution	Total_Cycles	Instruction
9000618a		1                   	9                   	STX   R6, R7, 0xc
9000618e		1                   	211                 	LD    --R0, R6
90006190		1                   	211                 	LD    --R0, R3
90006192		1                   	211                 	LD    --R0, R2
90006194		1                   	11                  	JMP   R16, JMP
900061a4		1                   	209                 	ST    R0++, R2
900061a6		1                   	9                   	ST    R0++, R3
900061a8		1                   	3                   	MSG   S3, R3
900061aa		1                   	5                   	SRA   18, R3
900061ac		1                   	4                   	AND   R30, R3, 0xf
900061b0		1                   	5                   	SLL   2, R3
900061b2		1                   	3                   	MSG   S3, R2
900061b4		1                   	5                   	SRA   10, R2
900061b6		1                   	4                   	AND   R30, R2, 0x3
900061ba		1                   	3                   	ADD   R3, R2
900061bc		1                   	9                   	ST    R1++, R2
900061be		1                   	211                 	LD    --R0, R3
900061c0		1                   	411                 	LD    --R0, R2
900061c2		1                   	11                  	JMP   R16, JMP
90006642		1                   	9                   	ST    R0++, R16
90006644		1                   	9                   	ST    R1++, R2
90006646		1                   	9                   	ST    R1++, R3
90006648		1                   	9                   	ST    R1++, R4
9000664a		1                   	12                  	JSR   R31, JMP, 0x00005c06
90006656		1                   	9                   	ST    R0++, R2
90006658		1                   	9                   	ST    R0++, R3
9000665a		1                   	9                   	ST    R0++, R4
9000665c		1                   	211                 	LD    --R1, R4
9000665e		1                   	211                 	LD    --R1, R3
90006660		1                   	411                 	LD    --R1, R2
90006662		1                   	9                   	ST    R0++, R5
90006664		1                   	9                   	ST    R0++, R6
90006666		1                   	9                   	ST    R0++, R7
90006668		1                   	9                   	ST    R0++, R7
9000666a		1                   	9                   	ST    R0++, R8
9000666c		1                   	9                   	ST    R0++, R9
9000666e		1                   	9                   	ST    R0++, R10
90006670		1                   	9                   	ST    R0++, R11
90006672		1                   	9                   	ST    R0++, R12
90006674		1                   	9                   	ST    R0++, R13
90006676		1                   	9                   	ST    R0++, R14
90006678		1                   	9                   	ST    R0++, R15
9000667a		1                   	9                   	ST    R0++, R17
9000667c		1                   	9                   	ST    R0++, R18
9000667e		1                   	9                   	ST    R0++, R20
90006680		1                   	209                 	ST    R0++, R21
90006682		1                   	9                   	ST    R0++, R22
90006684		1                   	9                   	ST    R0++, R23
90006686		1                   	3                   	MSG   S1, R17
90006688		1                   	2                   	CPSW, 9
9000668a		1                   	9                   	ST    R0++, R16
9000668c		1                   	13                  	JSR   R31, JMP, 0x000055ac
90006692		1                   	211                 	LD    --R0, R16
90006694		1                   	3                   	MOV   R2, R10
90006696		1                   	3                   	COMPC -1, R2
90006698		1                   	4                   	JMP   R31, JNE, 0x00005c5a
9000669e		1                   	9                   	ST    R0++, R16
900066a0		1                   	212                 	JSR   R31, JMP, 0x00005754
900066a6		1                   	211                 	LD    --R0, R16
900066a8		1                   	211                 	LD    --R1, R2
900066aa		1                   	3                   	MOV   R2, R6
900066ac		1                   	9                   	MUL   R30, R6, 0x10
900066b0		1                   	4                   	ADDX  R3, R12, 0x61c
900066b4		1                   	3                   	ADD   R6, R12
900066b6		1                   	211                 	LDX   R12, R9, 0x4
900066ba		1                   	3                   	MOV   R9, R6
900066bc		1                   	9                   	MUL   R30, R6, 0x58
900066c0		1                   	204                 	ADDX  R3, R11, 0x9c
900066c4		1                   	3                   	ADD   R6, R11
900066c6		1                   	3                   	MOV   R2, R14
900066c8		1                   	5                   	SRA   2, R14
900066ca		1                   	5                   	SLL   2, R14
900066cc		1                   	3                   	MOV   R2, R8
900066ce		1                   	4                   	COMP  R30, R8, 0x20
900066d2		1                   	11                  	JMP   R31, JL, 0x00005c92
900066e2		1                   	203                 	MOVC  1, R6
900066e4		1                   	5                   	SLLR  R8, R6
900066e6		1                   	211                 	LDX   R11, R7, 0x50
900066ea		1                   	3                   	AND   R6, R7
900066ec		1                   	3                   	COMPC 0, R7
900066ee		1                   	12                  	JMP   R31, JNE, 0x00005cac
900066fc		1                   	211                 	LDX   R11, R7, 0x50
90006700		1                   	204                 	XOR   R30, R6, 0xffff
90006704		1                   	3                   	AND   R6, R7
90006706		1                   	9                   	STX   R11, R7, 0x50
9000670a		1                   	3                   	MOV   R3, R15
9000670c		1                   	3                   	ADD   R14, R15
9000670e		1                   	3                   	MOV   R4, R6
90006710		1                   	4                   	AND   R30, R6, 0x2
90006714		1                   	3                   	COMPC 0, R6
90006716		1                   	5                   	JMP   R31, JE, 0x00005d56
9000671c		1                   	3                   	MSG   S30, R18
9000671e		1                   	411                 	LDX   R12, R21, 0x8
90006722		1                   	3                   	MSG   S30, R7
90006724		1                   	3                   	MOV   R21, R6
90006726		1                   	3                   	ADD   R7, R6
90006728		1                   	211                 	LDX   R15, R7, 0x1c
9000672c		1                   	3                   	COMP  R7, R6
9000672e		1                   	12                  	JMP   R31, JNE, 0x00005cf4
90006744		1                   	411                 	LDX   R3, R13, 0x5c
90006748		1                   	3                   	MOVC  0, R23
9000674a		1                   	3                   	COMPC 0, R13
9000674c		1                   	12                  	JMP   R31, JE, 0x00005d20
90006770		1                   	209                 	STX   R18, R21, 0x4
90006774		1                   	3                   	COMPC 0, R23
90006776		1                   	12                  	JMP   R31, JE, 0x00005d3c
9000678c		1                   	411                 	LDX   R15, R18, 0x5c
90006790		1                   	3                   	MOVC  0, R6
90006792		1                   	3                   	COMP  R18, R6
90006794		1                   	12                  	JMP   R31, JE, 0x00005d52
900067a2		1                   	9                   	STX   R15, R18, 0x5c
900067a6		1                   	3                   	MOV   R3, R15
900067a8		1                   	3                   	MOV   R4, R6
900067aa		1                   	4                   	AND   R30, R6, 0x4
900067ae		1                   	3                   	COMPC 0, R6
900067b0		1                   	4                   	JMP   R31, JE, 0x00005de4
900067b6		1                   	3                   	MOV   R29, R18
900067b8		1                   	211                 	LDX   R12, R22, 0xc
900067bc		1                   	3                   	MOV   R29, R7
900067be		1                   	3                   	MOV   R22, R6
900067c0		1                   	3                   	ADD   R7, R6
900067c2		1                   	211                 	LDX   R3, R7, 0x10
900067c6		1                   	3                   	COMP  R7, R6
900067c8		1                   	11                  	JMP   R31, JNE, 0x00005d8e
900067de		1                   	211                 	LDX   R3, R13, 0x18
900067e2		1                   	3                   	MOVC  0, R6
900067e4		1                   	3                   	MOV   R6, R23
900067e6		1                   	3                   	COMPC 0, R13
900067e8		1                   	11                  	JMP   R31, JE, 0x00005dbc
9000680c		1                   	9                   	STX   R18, R21, 0x4
90006810		1                   	3                   	COMPC 0, R23
90006812		1                   	11                  	JMP   R31, JE, 0x00005dd8
90006828		1                   	348                 	LDX   R15, R6, 0x18
9000682c		1                   	9                   	STX   R18, R6, 0x0
90006830		1                   	9                   	STX   R15, R18, 0x18
90006834		1                   	3                   	MOV   R14, R6
90006836		1                   	9                   	MUL   R30, R6, 0x10
9000683a		1                   	4                   	ADDX  R3, R12, 0x61c
9000683e		1                   	3                   	ADD   R6, R12
90006840		1                   	203                 	MOVC  1, R7
90006842		1                   	3                   	MOVC  0, R8
90006844		1                   	3                   	COMPC 4, R8
90006846		1                   	5                   	JMP   R31, JGE, 0x00005e1c
9000684c		1                   	211                 	LDX   R12, R6, 0x0
90006850		1                   	3                   	COMPC 0, R6
90006852		1                   	4                   	JMP   R31, JE, 0x00005e10
90006858		1                   	3                   	MOVC  0, R7
9000685a		1                   	11                  	JMP   R31, JMP, 0x00005e1c
9000686c		1                   	203                 	COMPC 1, R7
9000686e		1                   	12                  	JMP   R31, JNE, 0x00005e40
90006890		1                   	209                 	ST    R0++, R16
90006892		1                   	9                   	ST    R1++, R3
90006894		1                   	9                   	ST    R1++, R2
90006896		1                   	13                  	JSR   R31, JMP, 0x00005718
9000689c		1                   	211                 	LD    --R0, R16
9000689e		1                   	9                   	ST    R0++, R16
900068a0		1                   	212                 	JSR   R31, JMP, 0x000055ee
900068a6		1                   	211                 	LD    --R0, R16
900068a8		1                   	3                   	MOV   R2, R5
900068aa		1                   	4                   	AND   R30, R5, 0x3
900068ae		1                   	9                   	MUL   R30, R5, 0x400
900068b2		1                   	9                   	ST    R0++, R16
900068b4		1                   	9                   	ST    R1++, R2
900068b6		1                   	13                  	JSR   R31, JMP, 0x00004bbc
900068bc		1                   	211                 	LD    --R0, R16
900068be		1                   	211                 	LD    --R1, R6
900068c0		1                   	203                 	ADD   R6, R5
900068c2		1                   	4                   	ADD   R31, R5, 0x00030000
900068c8		1                   	3                   	COMP  R10, R2
900068ca		1                   	4                   	JMP   R31, JE, 0x00005e8e
900068d0		1                   	4                   	ADD   R30, R5, 0x108
900068d4		1                   	10                  	LD    R5, R6
900068d6		1                   	5                   	AND   R31, R6, 0xffff7fff
900068dc		1                   	8                   	ST    R5, R6
90007198		1                   	9                   	ST    R0++, R16
9000719a		1                   	9                   	ST    R0++, R17
9000719c		1                   	3                   	MOV   R1, R17
9000719e		1                   	20                  	ADD   R30, R1, 0x2c
900071a2		1                   	3                   	MOVC  -1, R11
900071a4		1                   	9                   	STX   R1, R11, 0xffd8
900071a8		1                   	3                   	MOV   R19, R11
900071aa		1                   	4                   	ADD   R31, R11, 0x00008550
900071b0		1                   	9                   	STX   R1, R11, 0xffe4
900071b4		1                   	211                 	LDX   R1, R11, 0xffe4
900071b8		1                   	210                 	LD    R11, R11
900071ba		1                   	9                   	STX   R1, R11, 0xffdc
900071be		1                   	3                   	MOVC  6, R11
900071c0		1                   	209                 	STX   R1, R11, 0xffe0
900071c4		1                   	211                 	LDX   R1, R2, 0xffd8
900071c8		1                   	211                 	LDX   R1, R3, 0xffdc
900071cc		1                   	211                 	LDX   R1, R4, 0xffe0
900071d0		1                   	12                  	JSR   R31, JMP, 0x00005bf2
900072b6		2498                	22482               	ST    R0++, R16
900072b8		2498                	22482               	ST    R0++, R17
900072ba		2498                	7494                	MOV   R1, R17
900072bc		2498                	9992                	ADD   R30, R1, 0x1c
900072c0		2498                	22482               	ST    R0++, R21
900072c2		2498                	22482               	ST    R0++, R22
900072c4		2498                	22482               	STX   R17, R2, 0x0
900072c8		2498                	22482               	STX   R17, R3, 0xfffc
900072cc		2498                	7494                	MOVC  -1, R22
900072ce		2498                	7494                	MOV   R19, R11
900072d0		2498                	9992                	ADD   R31, R11, 0x00008c48
900072d6		2498                	524580              	LD    R11, R2
900072d8		2498                	29976               	JSR   R31, JMP, 0x00004a74
900072de		2498                	7494                	MOV   R19, R11
900072e0		2498                	9992                	ADD   R31, R11, 0x00008560
900072e6		2498                	524580              	LD    R11, R21
900072e8		2498                	9992                	ADDX  R21, R21, 0x1
900072ec		2498                	7494                	COMPC 4, R21
900072ee		2498                	27554               	JMP   R31, JNE, 0x000068ae
900072f4		346                 	73006               	LDX   R17, R22, 0xfffc
900072f8		346                 	3806                	JMP   R31, JMP, 0x000068be
900072fe		2152                	6456                	MOV   R19, R11
90007300		2152                	8608                	ADD   R31, R11, 0x00008560
90007306		2152                	451920              	LD    R11, R10
90007308		2152                	8608                	ADDX  R10, R10, 0x1
9000730c		2152                	17216               	ST    R11, R10
9000730e		2498                	7494                	MOV   R19, R11
90007310		2498                	9992                	ADD   R31, R11, 0x00008c48
90007316		2498                	524580              	LD    R11, R2
90007318		2498                	29976               	JSR   R31, JMP, 0x00004aa2
9000731e		2498                	29976               	JMP   R31, JMP, 0x00006914
90007324		1679438             	5038314             	COMPC -1, R22
90007326		1679438             	20150834            	JMP   R31, JE, 0x0000690c
9000732c		346                 	1038                	MOV   R19, R11
9000732e		346                 	1730                	ADD   R31, R11, 0x00008c48
90007334		346                 	72660               	LD    R11, R2
90007336		346                 	4498                	JSR   R31, JMP, 0x00004a74
9000733c		346                 	1038                	MOV   R19, R11
9000733e		346                 	1730                	ADD   R31, R11, 0x00008560
90007344		346                 	72660               	LD    R11, R10
90007346		346                 	1384                	ADDX  R10, R10, 0x1
9000734a		346                 	2768                	ST    R11, R10
9000734c		346                 	1038                	MOV   R19, R11
9000734e		346                 	1730                	ADD   R31, R11, 0x00008c48
90007354		346                 	72660               	LD    R11, R2
90007356		346                 	4498                	JSR   R31, JMP, 0x00004aa2
9000735c		1679438             	5038314             	MOVC  1, R2
9000735e		1679438             	21832694            	JSR   R31, JMP, 0x000006e6
90007364		1681936             	5045808             	MOV   R19, R11
90007366		1681936             	8409680             	ADD   R31, R11, 0x00008560
9000736c		1681936             	353206560           	LD    R11, R11
9000736e		1681936             	5045808             	COMPC 4, R11
90007370		1681936             	18483810            	JMP   R31, JL, 0x000068d4
90007376		2498                	7494                	COMPC -1, R22
90007378		2498                	25056               	JMP   R31, JE, 0x0000695a
9000737e		346                 	1038                	MOV   R19, R11
90007380		346                 	1384                	ADD   R31, R11, 0x00008c48
90007386		346                 	72660               	LD    R11, R2
90007388		346                 	4152                	JSR   R31, JMP, 0x00004a74
9000738e		346                 	1038                	MOV   R19, R11
90007390		346                 	1384                	ADD   R31, R11, 0x00008560
90007396		346                 	1038                	MOVC  0, R10
90007398		346                 	2768                	ST    R11, R10
9000739a		346                 	1038                	MOV   R19, R11
9000739c		346                 	1730                	ADD   R31, R11, 0x00008c48
900073a2		346                 	72660               	LD    R11, R2
900073a4		346                 	4498                	JSR   R31, JMP, 0x00004aa2
900073aa		2498                	527278              	LD    --R0, R22
900073ac		2498                	527078              	LD    --R0, R21
900073ae		2498                	7494                	MOV   R17, R1
900073b0		2498                	527078              	LD    --R0, R17
900073b2		2498                	527078              	LD    --R0, R16
900073b4		2498                	27478               	JMP   R16, JMP
9000754a		24                  	216                 	ST    R0++, R22
9000754c		24                  	72                  	MOVC  0, R22
9000754e		24                  	72                  	MOVC  0, R22
90007550		2304                	9216                	ADDX  R28, R11, 0x0
90007554		2304                	6912                	MOV   R22, R10
90007556		2304                	18432               	MULC  4, R10
90007558		2304                	6912                	ADD   R10, R11
9000755a		2304                	6912                	MOV   R29, R10
9000755c		2304                	11520               	ADD   R31, R10, 0x00001a8c
90007562		2304                	483840              	LD    R10, R10
90007564		2304                	18432               	ST    R11, R10
90007566		2304                	9216                	ADDX  R22, R22, 0x1
9000756a		2304                	9216                	COMP  R30, R22, 0x60
9000756e		2304                	27480               	JMP   R31, JL, 0x00006b00
90007574		24                  	5064                	LD    --R0, R22
90007576		24                  	264                 	JMP   R16, JMP
90007578		24                  	216                 	ST    R0++, R16
9000757a		24                  	216                 	ST    R0++, R17
9000757c		24                  	72                  	MOV   R1, R17
9000757e		24                  	72                  	ADDC  8, R1
90007580		24                  	216                 	ST    R0++, R21
90007582		24                  	216                 	ST    R0++, R22
90007584		24                  	216                 	STX   R17, R2, 0x0
90007588		24                  	5040                	LD    R17, R8
9000758a		24                  	72                  	MOVC  8, R9
9000758c		24                  	312                 	JSR   R31, JMP, 0x00000718
90007592		24                  	72                  	MOV   R23, R21
90007594		24                  	5040                	LD    R17, R11
90007596		24                  	96                  	ADDX  R11, R22, 0x1
9000759a		24                  	264                 	JMP   R31, JMP, 0x00006b9e
900075a0		1104                	4416                	ADDX  R28, R11, 0x180
900075a4		1104                	3312                	MOV   R21, R10
900075a6		1104                	9936                	MUL   R30, R10, 0x180
900075aa		1104                	3312                	ADD   R10, R11
900075ac		1104                	3312                	MOV   R22, R10
900075ae		1104                	8832                	MULC  4, R10
900075b0		1104                	3312                	MOV   R11, R9
900075b2		1104                	3312                	ADD   R10, R9
900075b4		1104                	9936                	STX   R1, R9, 0xfffc
900075b8		1104                	11040               	LD    R9, R8
900075ba		1104                	231840              	LD    R17, R10
900075bc		1104                	8832                	MULC  4, R10
900075be		1104                	3312                	ADD   R10, R11
900075c0		1104                	11040               	LD    R11, R9
900075c2		1104                	13248               	JSR   R31, JMP, 0x00000078
900075c8		1104                	232944              	LDX   R1, R11, 0xfffc
900075cc		1104                	8832                	ST    R11, R23
900075ce		1104                	3312                	MOV   R22, R11
900075d0		1104                	8832                	MULC  4, R11
900075d2		1104                	4416                	ADDX  R28, R10, 0x0
900075d6		1104                	3312                	ADD   R11, R10
900075d8		1104                	4416                	ADDX  R28, R9, 0x180
900075dc		1104                	3312                	MOV   R21, R8
900075de		1104                	9936                	MUL   R30, R8, 0x180
900075e2		1104                	3312                	ADD   R8, R9
900075e4		1104                	3312                	ADD   R11, R9
900075e6		1104                	11040               	LD    R9, R11
900075e8		1104                	8832                	ST    R10, R11
900075ea		1104                	4416                	ADDX  R22, R22, 0x1
900075ee		1128                	4512                	COMP  R30, R22, 0x60
900075f2		1128                	12240               	JMP   R31, JL, 0x00006b50
900075f8		24                  	5064                	LD    --R0, R22
900075fa		24                  	5064                	LD    --R0, R21
900075fc		24                  	72                  	MOV   R17, R1
900075fe		24                  	5064                	LD    --R0, R17
90007600		24                  	5064                	LD    --R0, R16
90007602		24                  	264                 	JMP   R16, JMP
90007604		624                 	5616                	ST    R0++, R16
90007606		624                 	5616                	ST    R0++, R17
90007608		624                 	1872                	MOV   R1, R17
9000760a		624                 	1872                	ADDC  8, R1
9000760c		624                 	5616                	ST    R0++, R21
9000760e		624                 	5616                	ST    R0++, R22
90007610		624                 	1872                	MOVC  0, R21
90007612		624                 	1872                	MOV   R3, R21
90007614		624                 	7488                	JMP   R31, JMP, 0x00006c1c
9000761a		1176                	4704                	ADDX  R2, R22, 0x1
9000761e		1176                	14312               	JMP   R31, JMP, 0x00006c0e
90007624		74296               	297184              	ADDX  R28, R11, 0x180
90007628		74296               	222888              	MOV   R21, R10
9000762a		74296               	668664              	MUL   R30, R10, 0x180
9000762e		74296               	222888              	ADD   R10, R11
90007630		74296               	222888              	MOV   R22, R10
90007632		74296               	594368              	MULC  4, R10
90007634		74296               	222888              	MOV   R11, R9
90007636		74296               	222888              	ADD   R10, R9
90007638		74296               	668664              	STX   R1, R9, 0xfffc
9000763c		74296               	742960              	LD    R9, R8
9000763e		74296               	222888              	MOV   R2, R9
90007640		74296               	594368              	MULC  4, R9
90007642		74296               	222888              	ADD   R9, R11
90007644		74296               	742960              	LD    R11, R11
90007646		74296               	297184              	ADDX  R28, R9, 0x0
9000764a		74296               	222888              	ADD   R10, R9
9000764c		74296               	742960              	LD    R9, R10
9000764e		74296               	742960              	FMUL  R10, R11
90007650		74296               	222888              	MOV   R8, R10
90007652		74296               	594368              	FSUB  R11, R10
90007654		74296               	15676456            	LDX   R1, R11, 0xfffc
90007658		74296               	594368              	ST    R11, R10
9000765a		74296               	297184              	ADDX  R22, R22, 0x1
9000765e		75472               	302088              	COMP  R30, R22, 0x60
90007662		75472               	821960              	JMP   R31, JL, 0x00006bd4
90007668		1176                	4704                	ADDX  R21, R21, 0x4
9000766c		1800                	5416                	COMPC 8, R21
9000766e		1800                	17232               	JMP   R31, JL, 0x00006bca
90007674		624                 	131664              	LD    --R0, R22
90007676		624                 	131664              	LD    --R0, R21
90007678		624                 	1872                	MOV   R17, R1
9000767a		624                 	131664              	LD    --R0, R17
9000767c		624                 	131664              	LD    --R0, R16
9000767e		624                 	6864                	JMP   R16, JMP
90007680		624                 	5632                	ST    R0++, R16
90007682		624                 	5616                	ST    R0++, R17
90007684		624                 	1872                	MOV   R1, R17
90007686		624                 	5616                	ST    R0++, R21
90007688		624                 	5616                	ST    R0++, R22
9000768a		624                 	5616                	STX   R17, R2, 0x0
9000768e		624                 	5616                	STX   R17, R3, 0xfffc
90007692		624                 	5616                	STX   R17, R4, 0xfff8
90007696		624                 	131664              	LDX   R17, R21, 0xfff8
9000769a		624                 	131664              	LDX   R17, R11, 0xfffc
9000769e		624                 	1872                	COMPC 1, R11
900076a0		624                 	3368                	JMP   R31, JE, 0x00006c60
900076a6		528                 	111408              	LDX   R17, R21, 0xfff8
900076aa		528                 	5808                	JMP   R31, JMP, 0x00006cca
900076b0		96                  	20160               	LD    R17, R11
900076b2		96                  	384                 	ADDX  R11, R11, 0x1
900076b6		96                  	288                 	MOV   R11, R8
900076b8		96                  	288                 	MOVC  8, R9
900076ba		96                  	1152                	JSR   R31, JMP, 0x00000718
900076c0		96                  	488                 	MOV   R23, R22
900076c2		96                  	1056                	JMP   R31, JMP, 0x00006c94
900076c8		384                 	1152                	MOV   R22, R8
900076ca		384                 	1152                	MOVC  4, R9
900076cc		384                 	4992                	JSR   R31, JMP, 0x00000718
900076d2		384                 	81024               	LDX   R17, R10, 0xfff8
900076d6		384                 	1152                	COMP  R23, R10
900076d8		384                 	3552                	JMP   R31, JNE, 0x00006c90
900076de		96                  	288                 	MOV   R22, R21
900076e0		384                 	1536                	ADDX  R22, R22, 0x1
900076e4		480                 	101000              	LD    R17, R11
900076e6		480                 	1920                	ADDX  R11, R11, 0x1
900076ea		480                 	1440                	MOV   R11, R8
900076ec		480                 	1440                	MOVC  8, R9
900076ee		480                 	6240                	JSR   R31, JMP, 0x00000718
900076f4		480                 	1920                	ADDX  R23, R11, 0x4
900076f8		480                 	1440                	COMP  R11, R22
900076fa		480                 	4608                	JMP   R31, JL, 0x00006c78
90007700		96                  	20360               	LD    R17, R11
90007702		96                  	384                 	ADDX  R11, R11, 0x1
90007706		96                  	288                 	MOV   R11, R8
90007708		96                  	288                 	MOVC  8, R9
9000770a		96                  	1152                	JSR   R31, JMP, 0x00000718
90007710		96                  	288                 	COMPC 0, R23
90007712		96                  	972                 	JMP   R31, JNE, 0x00006cca
90007718		12                  	36                  	MOVC  8, R21
9000771a		624                 	1872                	MOV   R21, R23
9000771c		624                 	131664              	LD    --R0, R22
9000771e		624                 	131664              	LD    --R0, R21
90007720		624                 	131664              	LD    --R0, R17
90007722		624                 	131664              	LD    --R0, R16
90007724		624                 	6864                	JMP   R16, JMP
90007726		1                   	209                 	ST    R0++, R16
90007728		1                   	9                   	ST    R0++, R17
9000772a		1                   	3                   	MOV   R1, R17
9000772c		1                   	4                   	ADD   R30, R1, 0x20
90007730		1                   	9                   	ST    R0++, R15
90007732		1                   	9                   	ST    R0++, R18
90007734		1                   	9                   	ST    R0++, R20
90007736		1                   	9                   	ST    R0++, R21
90007738		1                   	9                   	ST    R0++, R22
9000773a		1                   	3                   	MOVC  0, R21
9000773c		1                   	213                 	JSR   R31, JMP, 0x00004592
90007742		1                   	9                   	STX   R1, R23, 0xffe4
90007746		1                   	3                   	MOVC  3, R2
90007748		1                   	12                  	JSR   R31, JMP, 0x0000034c
9000774e		1                   	211                 	LDX   R1, R10, 0xffe4
90007752		1                   	8                   	MULC  4, R10
90007754		1                   	3                   	MOV   R23, R11
90007756		1                   	5                   	SRL   10, R11
90007758		1                   	4                   	AND   R30, R11, 0x3
9000775c		1                   	3                   	ADD   R11, R10
9000775e		1                   	3                   	MOV   R10, R22
90007760		1                   	203                 	MOV   R22, R15
90007762		1                   	3                   	MOVC  0, R20
90007764		1                   	3                   	MOVC  0, R21
90007766		96                  	288                 	MOVC  1, R18
90007768		96                  	288                 	MOV   R21, R8
9000776a		96                  	288                 	MOVC  8, R9
9000776c		96                  	1248                	JSR   R31, JMP, 0x000006f0
90007772		96                  	288                 	MOV   R23, R20
90007774		96                  	1152                	JMP   R31, JMP, 0x00006db8
9000777a		624                 	1872                	COMPC 0, R22
9000777c		624                 	7688                	JMP   R31, JNE, 0x00006d3a
9000778a		624                 	1872                	MOV   R21, R2
9000778c		624                 	1872                	MOV   R22, R3
9000778e		624                 	8112                	JSR   R31, JMP, 0x00006866
90007794		624                 	1872                	MOV   R21, R2
90007796		624                 	1872                	MOV   R18, R3
90007798		624                 	1872                	MOV   R22, R4
9000779a		624                 	7488                	JSR   R31, JMP, 0x00006c30
900077a0		624                 	2072                	MOV   R23, R15
900077a2		624                 	1872                	MOV   R21, R8
900077a4		624                 	1872                	MOVC  4, R9
900077a6		624                 	8112                	JSR   R31, JMP, 0x00000718
900077ac		624                 	1872                	COMP  R22, R23
900077ae		624                 	6396                	JMP   R31, JNE, 0x00006d7a
900077b4		156                 	468                 	COMPC 1, R18
900077b6		156                 	1704                	JMP   R31, JNE, 0x00006d7a
900077bc		24                  	312                 	JSR   R31, JMP, 0x00006afa
900077c2		24                  	72                  	MOV   R21, R2
900077c4		24                  	312                 	JSR   R31, JMP, 0x00006b28
900077ca		624                 	2072                	MOV   R21, R2
900077cc		624                 	1872                	MOV   R22, R3
900077ce		624                 	8112                	JSR   R31, JMP, 0x00006866
900077d4		624                 	1872                	MOVC  0, R18
900077d6		624                 	1872                	MOV   R21, R2
900077d8		624                 	1872                	MOV   R15, R3
900077da		624                 	7488                	JSR   R31, JMP, 0x00006bb4
900077e0		624                 	1872                	MOV   R21, R2
900077e2		624                 	1872                	MOV   R22, R3
900077e4		624                 	8112                	JSR   R31, JMP, 0x00006866
900077ea		624                 	1872                	COMPC 0, R22
900077ec		624                 	7488                	JMP   R31, JNE, 0x00006daa
900077fa		624                 	1872                	MOV   R21, R2
900077fc		624                 	1872                	MOV   R22, R3
900077fe		624                 	8112                	JSR   R31, JMP, 0x00006866
90007804		624                 	2496                	ADDX  R20, R20, 0x1
90007808		720                 	2360                	COMPC 12, R20
9000780a		720                 	7248                	JMP   R31, JL, 0x00006d2a
90007810		96                  	384                 	ADDX  R21, R21, 0x1
90007814		96                  	384                 	COMP  R30, R21, 0x60
90007818		96                  	1049                	JMP   R31, JL, 0x00006d16
9000781e		1                   	211                 	LD    --R0, R22
90007820		1                   	411                 	LD    --R0, R21
90007822		1                   	211                 	LD    --R0, R20
90007824		1                   	211                 	LD    --R0, R18
90007826		1                   	211                 	LD    --R0, R15
90007828		1                   	3                   	MOV   R17, R1
9000782a		1                   	211                 	LD    --R0, R17
9000782c		1                   	211                 	LD    --R0, R16
9000782e		1                   	11                  	JMP   R16, JMP
90007b0c		1                   	213                 	JSR   R31, JMP, 0x00000000
90007b12		1                   	209                 	ST    R0++, R16
90007b14		1                   	9                   	ST    R0++, R17
90007b16		1                   	3                   	MOV   R1, R17
90007b18		1                   	4                   	ADD   R30, R1, 0x24
90007b1c		1                   	9                   	ST    R0++, R22
90007b1e		1                   	213                 	JSR   R31, JMP, 0x00004592
90007b24		1                   	3                   	MOV   R23, R11
90007b26		1                   	9                   	STX   R1, R11, 0xffe4
90007b2a		1                   	3                   	MOVC  3, R2
90007b2c		1                   	13                  	JSR   R31, JMP, 0x0000034c
90007b32		1                   	211                 	LDX   R1, R10, 0xffe4
90007b36		1                   	8                   	MULC  4, R10
90007b38		1                   	3                   	MOV   R23, R11
90007b3a		1                   	5                   	SRL   10, R11
90007b3c		1                   	4                   	AND   R30, R11, 0x3
90007b40		1                   	203                 	ADD   R11, R10
90007b42		1                   	3                   	MOV   R10, R22
90007b44		1                   	3                   	MOV   R29, R2
90007b46		1                   	5                   	ADD   R31, R2, 0x000019e8
90007b4c		1                   	3                   	MOV   R22, R3
90007b4e		1                   	13                  	JSR   R31, JMP, 0x00003f4c
90007b54		1                   	3                   	COMPC 0, R22
90007b56		1                   	12                  	JMP   R31, JNE, 0x00007144
90007b94		1                   	3                   	MOVC  -1, R2
90007b96		1                   	3                   	MOV   R22, R3
90007b98		1                   	12                  	JSR   R31, JMP, 0x00006866
90007b9e		1                   	213                 	JSR   R31, JMP, 0x00006cd6
90007ba4		1                   	3                   	COMPC 0, R22
90007ba6		1                   	12                  	JMP   R31, JNE, 0x00007170
90007bc0		1                   	203                 	MOVC  -1, R2
90007bc2		1                   	3                   	MOV   R22, R3
90007bc4		1                   	13                  	JSR   R31, JMP, 0x00006866
90007bca		1                   	12                  	JSR   R31, JMP, 0x00006748
